customer_id,last_order_date,frequency,monetary,recency_days,R,F,M,segment
1772,2025-05-31,7,498.25,303,2,3,3,At-risk
1773,2025-11-27,7,321.8,123,3,3,3,Loyal
1774,2024-11-25,4,188.47,490,1,2,2,Lost
1775,2025-10-09,2,89.9,172,3,1,1,Loyal
1776,2025-09-17,5,240.98,194,3,2,2,Loyal
1777,2025-06-07,7,694.87,296,2,3,4,At-risk
1778,2025-10-20,5,186.89,161,3,2,2,Loyal
1779,2026-01-11,7,394.14000000000004,78,4,3,3,Loyal
1780,2025-12-10,6,196.75,110,4,3,2,Loyal
1781,2026-03-15,10,932.77,15,5,4,4,VIP
1782,2024-12-14,7,329.59,471,1,3,3,At-risk
1783,2026-02-18,11,961.02,40,5,4,4,VIP
1784,2026-01-17,10,699.18,72,4,4,4,VIP
1785,2026-03-10,19,2578.6,20,5,5,5,VIP
1786,2025-02-23,8,244.62,400,1,4,2,At-risk
1787,2025-03-09,3,284.39,386,2,1,3,At-risk
1788,2025-07-22,10,466.18,251,2,4,3,At-risk
1789,2024-10-19,1,18.69,527,1,1,1,Lost
1790,2026-03-10,27,5694.48,20,5,5,5,VIP
1791,2025-08-01,10,881.7,241,2,4,4,At-risk
1792,2025-01-24,2,125.44,430,1,1,1,Lost
1793,2026-02-08,16,1470.32,50,5,5,5,VIP
1794,2025-01-18,3,140.5,436,1,1,2,Lost
1795,2024-08-04,3,73.73,603,1,1,1,Lost
1796,2026-01-18,13,1691.19,71,4,4,5,VIP
1797,2025-12-03,2,89.78999999999999,117,3,1,1,Loyal
1798,2026-03-28,21,2466.22,2,5,5,5,VIP
1799,2025-07-30,2,182.55,243,2,1,2,Lost
1800,2025-10-31,4,222.06,150,3,2,2,Loyal
1801,2025-04-04,7,335.33,360,2,3,3,At-risk
1802,2025-12-13,6,254.8,107,4,3,2,Loyal
1803,2025-11-30,10,726.67,120,3,4,4,Loyal
1804,2025-03-12,8,656.39,383,2,4,4,At-risk
1805,2025-07-01,11,661.42,272,2,4,4,At-risk
1806,2025-05-19,9,595.14,315,2,4,4,At-risk
1807,2026-03-03,25,3490.0,27,5,5,5,VIP
1808,2025-12-05,6,421.39,115,4,3,3,Loyal
1809,2026-02-07,6,204.66,51,5,3,2,Loyal
1810,2026-01-01,17,2160.7,88,4,5,5,VIP
1811,2025-12-07,14,1287.7,113,4,4,5,VIP
1812,2025-12-21,7,217.25,99,4,3,2,Loyal
1813,2025-08-21,6,302.61,221,2,3,3,At-risk
1814,2026-02-18,13,1196.0,40,5,4,5,VIP
1815,2025-03-21,8,688.13,374,2,4,4,At-risk
1816,2026-01-26,4,261.1,63,4,2,2,Loyal
1817,2025-04-27,7,307.07,337,2,3,3,At-risk
1818,2024-12-31,3,234.82999999999998,454,1,1,2,Lost
1819,2025-06-29,3,90.60999999999999,274,2,1,1,Lost
1820,2026-02-02,2,123.66,56,4,1,1,Loyal
1821,2024-08-03,3,143.01999999999998,604,1,1,2,Lost
1822,2025-07-09,5,370.37,264,2,2,3,At-risk
1823,2025-11-01,6,542.53,149,3,3,4,Loyal
1824,2025-11-15,2,161.76,135,3,1,2,Loyal
1825,2025-09-26,5,235.98000000000002,185,3,2,2,Loyal
1826,2026-03-17,38,4262.41,13,5,5,5,VIP
1827,2025-08-03,6,373.39,239,2,3,3,At-risk
1828,2025-10-18,7,182.82,163,3,3,2,Loyal
1829,2024-12-11,1,35.14,474,1,1,1,Lost
1830,2025-10-15,3,275.21,166,3,1,3,Loyal
1831,2025-09-08,3,255.93,203,3,1,2,Loyal
1832,2024-06-28,4,127.99000000000001,640,1,2,1,Lost
1833,2025-12-16,6,264.8,104,4,3,2,Loyal
1834,2025-11-30,18,2343.51,120,3,5,5,Loyal
1835,2026-02-11,17,1463.96,47,5,5,5,VIP
1836,2025-12-22,9,807.14,98,4,4,4,VIP
1837,2026-03-22,39,6959.96,8,5,5,5,VIP
1838,2025-03-24,3,187.1,371,2,1,2,Lost
1839,2025-03-04,4,373.43,391,2,2,3,At-risk
1840,2025-09-04,3,91.87,207,3,1,1,Loyal
1841,2026-03-20,36,6523.16,10,5,5,5,VIP
1842,2025-10-22,4,348.55,159,3,2,3,Loyal
1843,2026-02-09,17,1693.81,49,5,5,5,VIP
1844,2024-04-12,1,40.27,717,1,1,1,Lost
1845,2025-12-17,18,1376.93,103,4,5,5,VIP
1846,2025-10-25,3,268.71999999999997,156,3,1,2,Loyal
1847,2026-01-25,5,269.46999999999997,64,4,2,3,Loyal
1848,2025-07-05,5,470.37,268,2,2,3,At-risk
1849,2025-10-21,7,560.99,160,3,3,4,Loyal
1850,2025-08-19,5,404.41999999999996,223,2,2,3,At-risk
1851,2026-01-30,11,1163.1100000000001,59,4,4,4,VIP
1852,2025-02-09,4,177.98000000000002,414,1,2,2,Lost
1853,2025-11-21,3,198.27,129,3,1,2,Loyal
1854,2025-02-11,9,367.3,412,1,4,3,At-risk
1855,2025-06-29,5,221.38,274,2,2,2,Lost
1856,2024-06-30,3,76.18,638,1,1,1,Lost
1857,2025-12-02,13,1284.78,118,3,4,5,Loyal
1858,2026-02-24,15,1780.35,34,5,5,5,VIP
1859,2026-01-31,17,1592.43,58,4,5,5,VIP
1860,2025-12-03,9,440.96,117,3,4,3,Loyal
1861,2026-01-28,4,366.8,61,4,2,3,Loyal
1862,2024-05-17,2,73.46,682,1,1,1,Lost
1863,2024-08-28,3,68.88,579,1,1,1,Lost
1864,2024-09-26,2,113.54,550,1,1,1,Lost
1865,2026-01-04,7,252.84,85,4,3,2,Loyal
1866,2024-11-28,1,29.75,487,1,1,1,Lost
1867,2024-07-31,2,42.22,607,1,1,1,Lost
1868,2026-01-06,8,1028.94,83,4,4,4,VIP
1869,2025-11-26,6,453.51,124,3,3,3,Loyal
1870,2025-03-28,9,426.31,367,2,4,3,At-risk
1871,2025-12-23,7,589.38,97,4,3,4,Loyal
1872,2024-12-09,6,187.78,476,1,3,2,At-risk
1873,2024-10-04,3,58.07,542,1,1,1,Lost
1874,2025-01-27,4,99.9,427,1,2,1,Lost
1875,2024-10-04,4,196.75,542,1,2,2,Lost
1876,2025-01-16,3,274.49,438,1,1,3,At-risk
1877,2025-10-05,8,646.88,176,3,4,4,Loyal
1878,2025-01-12,3,232.87,442,1,1,2,Lost
1879,2025-11-20,6,299.79,130,3,3,3,Loyal
1880,2025-07-04,6,393.59999999999997,269,2,3,3,At-risk
1881,2025-11-24,3,180.06,126,3,1,2,Loyal
1882,2025-06-29,5,219.26999999999998,274,2,2,2,Lost
1883,2025-11-20,7,405.86,130,3,3,3,Loyal
1884,2025-04-22,4,181.07,342,2,2,2,Lost
1885,2025-07-02,6,460.90999999999997,271,2,3,3,At-risk
1886,2025-12-07,7,559.59,113,4,3,4,Loyal
1887,2026-03-12,13,1385.23,18,5,4,5,VIP
1888,2026-02-01,15,1172.58,57,4,5,5,VIP
1889,2024-06-25,4,94.65,643,1,2,1,Lost
1890,2025-11-24,5,379.62,126,3,2,3,Loyal
1891,2026-03-12,19,1346.26,18,5,5,5,VIP
1892,2025-10-11,10,513.11,170,3,4,4,Loyal
1893,2025-12-23,3,251.86,97,4,1,2,Loyal
1894,2026-03-03,41,3754.13,27,5,5,5,VIP
1895,2025-06-25,4,186.28,278,2,2,2,Lost
1896,2026-03-22,11,1116.19,8,5,4,4,VIP
1897,2025-02-11,6,499.55,412,1,3,3,At-risk
1898,2026-03-09,20,2431.2,21,5,5,5,VIP
1899,2026-03-22,42,9332.92,8,5,5,5,VIP
1900,2026-03-21,40,7235.05,9,5,5,5,VIP
1901,2026-01-13,6,231.1,76,4,3,2,Loyal
1902,2026-03-21,41,8978.83,9,5,5,5,VIP
1903,2025-04-29,11,834.4,335,2,4,4,At-risk
1904,2026-02-15,17,1498.9,43,5,5,5,VIP
1905,2025-11-23,7,367.05,127,3,3,3,Loyal
1906,2025-12-02,7,331.1,118,3,3,3,Loyal
1907,2025-03-30,3,211.86,365,2,1,2,Lost
1908,2026-03-14,22,4335.21,16,5,5,5,VIP
1909,2025-04-10,8,266.64,354,2,4,2,At-risk
1910,2024-05-24,1,22.46,675,1,1,1,Lost
1911,2026-02-21,37,3927.94,37,5,5,5,VIP
1912,2026-02-23,8,757.17,35,5,4,4,VIP
1913,2024-09-02,2,93.68,574,1,1,1,Lost
1914,2025-12-17,7,273.3,103,4,3,3,Loyal
1915,2026-03-16,13,1285.75,14,5,4,5,VIP
1916,2026-01-28,8,860.03,61,4,4,4,VIP
1917,2025-03-31,6,293.03000000000003,364,2,3,3,At-risk
1918,2025-08-04,6,395.09,238,2,3,3,At-risk
1919,2025-11-30,4,252.27,120,3,2,2,Loyal
1920,2025-03-27,4,182.64,368,2,2,2,Lost
1921,2025-10-26,3,235.94,155,3,1,2,Loyal
1922,2026-02-27,6,294.5,31,5,3,3,Loyal
1923,2025-03-09,3,81.72,386,2,1,1,Lost
1924,2026-01-24,5,383.04999999999995,65,4,2,3,Loyal
1925,2025-12-31,14,768.02,89,4,4,4,VIP
1926,2026-03-19,39,8472.85,11,5,5,5,VIP
1927,2025-02-09,4,279.60999999999996,414,1,2,3,At-risk
1928,2025-04-16,11,716.95,348,2,4,4,At-risk
1929,2026-02-24,38,7235.36,34,5,5,5,VIP
1930,2025-12-15,3,80.66,105,4,1,1,Loyal
1931,2026-01-08,7,551.06,81,4,3,4,Loyal
1932,2025-09-17,7,309.97,194,3,3,3,Loyal
1933,2024-12-05,4,311.72,480,1,2,3,At-risk
1934,2025-11-11,6,337.32,139,3,3,3,Loyal
1935,2025-07-20,3,106.44,253,2,1,1,Lost
1936,2026-02-26,21,981.27,32,5,5,4,VIP
1937,2025-11-18,6,291.48,132,3,3,3,Loyal
1938,2025-12-03,3,207.76999999999998,117,3,1,2,Loyal
1939,2026-01-31,13,1345.66,58,4,4,5,VIP
1940,2026-03-20,25,5269.85,10,5,5,5,VIP
1941,2026-03-20,20,1619.43,10,5,5,5,VIP
1942,2025-08-08,2,68.43,234,2,1,1,Lost
1943,2025-10-23,3,244.64,158,3,1,2,Loyal
1944,2026-01-27,9,1077.3899999999999,62,4,4,4,VIP
1945,2025-06-05,5,330.70000000000005,298,2,3,3,At-risk
1946,2024-07-29,4,159.78,609,1,2,2,Lost
1947,2026-02-12,9,822.92,46,5,4,4,VIP
1948,2024-07-05,4,191.75,633,1,2,2,Lost
1949,2026-01-28,32,6663.52,61,4,5,5,VIP
1950,2024-08-05,4,87.48,602,1,2,1,Lost
1951,2024-10-23,3,116.1,523,1,1,1,Lost
1952,2026-03-07,37,2934.15,23,5,5,5,VIP
1953,2025-07-20,8,488.25,253,2,4,3,At-risk
1954,2024-07-14,4,175.66,624,1,2,2,Lost
1955,2024-06-11,2,37.849999999999994,657,1,1,1,Lost
1956,2024-08-11,4,187.1,596,1,2,2,Lost
1957,2025-08-31,7,349.99,211,3,3,3,Loyal
1958,2026-03-13,20,2128.47,17,5,5,5,VIP
1959,2025-07-22,8,401.8,251,2,4,3,At-risk
1960,2025-09-27,6,383.66999999999996,184,3,3,3,Loyal
1961,2026-02-09,7,429.82,49,5,3,3,Loyal
1962,2025-11-24,2,153.4,126,3,1,2,Loyal
1963,2025-08-31,3,90.03,211,3,1,1,Loyal
1964,2025-12-21,18,1741.02,99,4,5,5,VIP
1965,2025-06-30,3,178.31,273,2,1,2,Lost
1966,2026-02-24,27,2536.12,34,5,5,5,VIP
1967,2025-06-13,10,824.09,290,2,4,4,At-risk
1968,2025-09-01,10,609.81,210,3,4,4,Loyal
1969,2025-12-23,6,291.29,97,4,3,3,Loyal
1970,2025-09-10,6,372.83,201,3,3,3,Loyal
1971,2025-06-28,4,245.58,275,2,2,2,Lost
1972,2024-06-10,4,107.00999999999999,658,1,2,1,Lost
1973,2025-08-16,5,212.1,226,2,3,2,At-risk
1974,2025-09-29,7,302.01,182,3,3,3,Loyal
1975,2025-10-07,12,956.15,174,3,4,4,Loyal
1976,2025-12-26,17,1623.47,94,4,5,5,VIP
1977,2025-12-28,7,335.05,92,4,3,3,Loyal
1978,2024-09-28,4,59.11,548,1,2,1,Lost
1979,2024-09-23,3,171.97,553,1,1,2,Lost
1980,2026-01-23,9,1212.9,66,4,4,5,VIP
1981,2024-05-07,2,56.989999999999995,692,1,1,1,Lost
1982,2025-06-25,2,68.22,278,2,1,1,Lost
1983,2025-04-01,1,27.82,363,2,1,1,Lost
1984,2026-02-26,21,2881.39,32,5,5,5,VIP
1985,2025-11-19,7,568.72,131,3,3,4,Loyal
1986,2024-09-07,2,92.44999999999999,569,1,1,1,Lost
1987,2026-01-29,19,1486.96,60,4,5,5,VIP
1988,2025-07-30,7,559.75,243,2,3,4,At-risk
1989,2024-12-17,2,101.15,468,1,1,1,Lost
1990,2026-02-14,21,1291.71,44,5,5,5,VIP
1991,2026-02-19,16,1069.87,39,5,5,4,VIP
1992,2025-08-24,3,215.47,218,3,1,2,Loyal
1993,2025-08-17,3,217.0,225,2,1,2,Lost
1994,2026-02-15,20,3880.33,43,5,5,5,VIP
1995,2025-11-15,5,309.21,135,3,3,3,Loyal
1996,2024-10-26,4,125.57,520,1,2,1,Lost
1997,2026-01-26,11,1379.3,63,4,4,5,VIP
1998,2025-12-10,7,352.61,110,4,3,3,Loyal
1999,2025-02-27,6,236.97,396,1,3,2,At-risk
2000,2025-04-27,4,246.12,337,2,2,2,Lost
2001,2025-05-27,9,756.6800000000001,307,2,4,4,At-risk
2002,2025-07-28,3,163.51999999999998,245,2,1,2,Lost
2003,2024-09-18,4,167.95,558,1,2,2,Lost
2004,2025-01-09,4,319.16,445,1,2,3,At-risk
2005,2025-12-25,19,2638.82,95,4,5,5,VIP
2006,2024-06-16,3,97.75999999999999,652,1,1,1,Lost
2007,2025-06-02,3,131.47,301,2,1,1,Lost
2008,2025-12-25,8,1179.19,95,4,4,5,VIP
2009,2026-02-25,19,885.8,33,5,5,4,VIP
2010,2025-02-06,5,567.1099999999999,417,1,3,4,At-risk
2011,2026-03-14,30,6978.53,16,5,5,5,VIP
2012,2026-01-02,14,1757.89,87,4,4,5,VIP
2013,2026-02-20,10,548.74,38,5,4,4,VIP
2014,2025-12-05,3,122.80000000000001,115,4,1,1,Loyal
2015,2025-10-24,5,307.4,157,3,3,3,Loyal
2016,2026-01-29,4,106.94,60,4,2,1,Loyal
2017,2026-01-22,17,1553.23,67,4,5,5,VIP
2018,2026-03-22,29,6751.44,8,5,5,5,VIP
2019,2025-06-28,3,190.01,275,2,1,2,Lost
2020,2025-01-18,2,114.49,436,1,1,1,Lost
2021,2024-12-04,4,394.72,481,1,2,3,At-risk
2022,2026-01-22,16,1194.93,67,4,5,5,VIP
2023,2026-01-22,23,2721.22,67,4,5,5,VIP
2024,2026-03-10,16,1755.74,20,5,5,5,VIP
2025,2025-06-02,4,203.86,301,2,2,2,Lost
2026,2025-04-08,2,82.87,356,2,1,1,Lost
2027,2025-08-12,7,374.45,230,2,3,3,At-risk
2028,2025-03-20,2,180.68,375,2,1,2,Lost
2029,2025-09-16,5,316.74,195,3,3,3,Loyal
2030,2025-01-10,2,138.24,444,1,1,2,Lost
2031,2026-03-23,34,7061.13,7,5,5,5,VIP
2032,2025-12-02,3,89.8,118,3,1,1,Loyal
2033,2025-11-25,5,377.22,125,3,3,3,Loyal
2034,2025-11-22,4,144.63,128,3,2,2,Loyal
2035,2026-03-13,20,2476.0099999999998,17,5,5,5,VIP
2036,2025-04-24,6,582.88,340,2,3,4,At-risk
2037,2024-11-23,2,73.25,492,1,1,1,Lost
2038,2026-02-25,26,4650.15,33,5,5,5,VIP
2039,2026-01-07,4,349.52,82,4,2,3,Loyal
2040,2025-08-24,4,279.13,218,3,2,3,Loyal
2041,2025-11-07,9,1074.6399999999999,143,3,4,4,Loyal
2042,2025-07-25,10,833.1800000000001,248,2,4,4,At-risk
2043,2025-11-24,4,132.63,126,3,2,1,Loyal
2044,2024-07-09,2,85.03999999999999,629,1,1,1,Lost
2045,2025-01-18,1,36.68,436,1,1,1,Lost
2046,2026-02-27,29,6633.56,31,5,5,5,VIP
2047,2025-11-16,5,322.42,134,3,3,3,Loyal
2048,2025-12-24,4,119.84,96,4,2,1,Loyal
2049,2025-09-07,11,1510.89,204,3,4,5,Loyal
2050,2025-10-27,4,353.95,154,3,2,3,Loyal
2051,2025-01-04,1,46.79,450,1,1,1,Lost
2052,2026-03-14,38,3374.3,16,5,5,5,VIP
2053,2025-12-02,7,397.75,118,3,3,3,Loyal
2054,2025-10-02,9,785.45,179,3,4,4,Loyal
2055,2025-09-14,4,259.43,197,3,2,2,Loyal
2056,2025-08-07,5,443.32,235,2,3,3,At-risk
2057,2024-07-29,4,170.56,609,1,2,2,Lost
2058,2025-10-17,6,479.34000000000003,164,3,3,3,Loyal
2059,2026-02-03,15,1614.5900000000001,55,4,5,5,VIP
2060,2026-03-09,42,7093.62,21,5,5,5,VIP
2061,2024-12-05,3,113.94999999999999,480,1,1,1,Lost
2062,2026-02-08,16,1974.74,50,5,5,5,VIP
2063,2025-07-02,3,129.48,271,2,1,1,Lost
2064,2025-12-11,21,2704.11,109,4,5,5,VIP
2065,2025-10-18,5,191.32,163,3,3,2,Loyal
2066,2024-07-30,2,44.0,608,1,1,1,Lost
2067,2025-03-12,4,219.41,383,2,2,2,Lost
2068,2024-05-31,3,95.66999999999999,668,1,1,1,Lost
2069,2026-02-01,19,2158.24,57,4,5,5,VIP
2070,2025-12-08,6,386.25,112,4,3,3,Loyal
2071,2024-06-17,3,147.53,651,1,1,2,Lost
2072,2026-01-28,4,259.78000000000003,61,4,2,2,Loyal
2073,2026-03-07,20,2534.17,23,5,5,5,VIP
2074,2024-10-13,2,99.18,533,1,1,1,Lost
2075,2026-01-23,7,264.29,66,4,3,2,Loyal
2076,2025-10-24,3,155.62,157,3,1,2,Loyal
2077,2024-08-30,2,32.86,577,1,1,1,Lost
2078,2026-02-07,18,1889.31,51,5,5,5,VIP
2079,2026-02-05,6,465.4,53,5,3,3,Loyal
2080,2026-03-18,39,9362.91,12,5,5,5,VIP
2081,2025-11-27,4,186.49,123,3,2,2,Loyal
2082,2026-01-15,14,956.88,74,4,4,4,VIP
2083,2025-01-25,10,653.98,429,1,4,4,At-risk
2084,2026-02-06,10,738.32,52,5,4,4,VIP
2085,2025-04-28,4,291.4,336,2,2,3,At-risk
2086,2026-02-26,13,920.97,32,5,4,4,VIP
2087,2026-02-05,4,241.19,53,5,2,2,Loyal
2088,2025-07-24,4,287.56,249,2,2,3,At-risk
2089,2025-10-04,7,504.93,177,3,3,4,Loyal
2090,2025-11-18,2,138.19,132,3,1,2,Loyal
2091,2025-11-05,2,91.9,145,3,1,1,Loyal
2092,2024-05-05,3,161.29,694,1,1,2,Lost
2093,2026-01-21,6,249.19,68,4,3,2,Loyal
2094,2025-11-30,11,1120.99,120,3,4,4,Loyal
2095,2024-05-08,1,16.69,691,1,1,1,Lost
2096,2026-01-12,4,375.32,77,4,2,3,Loyal
2097,2026-03-09,23,4201.55,21,5,5,5,VIP
2098,2026-01-01,6,412.52,88,4,3,3,Loyal
2099,2026-01-10,12,851.83,79,4,4,4,VIP
2100,2026-02-14,8,809.6,44,5,4,4,VIP
2101,2025-04-07,11,350.61,357,2,4,3,At-risk
2102,2025-12-16,8,813.5,104,4,4,4,VIP
2103,2024-09-18,5,257.59,558,1,3,2,At-risk
2104,2024-12-26,2,38.980000000000004,459,1,1,1,Lost
2105,2025-12-17,7,683.45,103,4,3,4,Loyal
2106,2025-06-04,11,1053.21,299,2,4,4,At-risk
2107,2024-11-29,11,652.52,486,1,4,4,At-risk
2108,2024-06-25,3,74.67,643,1,1,1,Lost
2109,2026-01-11,6,418.84000000000003,78,4,3,3,Loyal
2110,2026-02-20,13,1816.09,38,5,4,5,VIP
2111,2025-02-15,3,105.97999999999999,408,1,1,1,Lost
2112,2025-06-30,5,271.05,273,2,3,3,At-risk
2113,2026-02-18,11,897.3100000000001,40,5,4,4,VIP
2114,2025-08-22,4,363.31,220,2,2,3,At-risk
2115,2026-03-08,37,6760.03,22,5,5,5,VIP
2116,2025-03-23,2,77.63,372,2,1,1,Lost
2117,2026-01-25,19,2302.2,64,4,5,5,VIP
2118,2026-03-10,25,2617.89,20,5,5,5,VIP
2119,2026-01-08,17,2129.65,81,4,5,5,VIP
2120,2026-03-27,18,2321.71,3,5,5,5,VIP
2121,2025-11-10,12,923.3199999999999,140,3,4,4,Loyal
2122,2026-03-19,39,3529.1,11,5,5,5,VIP
2123,2026-02-15,17,1509.16,43,5,5,5,VIP
2124,2025-12-15,11,1072.88,105,4,4,4,VIP
2125,2025-08-03,3,131.64000000000001,239,2,1,1,Lost
2126,2025-08-18,6,372.26,224,2,3,3,At-risk
2127,2025-11-09,7,459.51,141,3,3,3,Loyal
2128,2025-12-29,3,119.43,91,4,1,1,Loyal
2129,2026-02-09,11,985.49,49,5,4,4,VIP
2130,2026-02-20,23,4971.88,38,5,5,5,VIP
2131,2026-02-07,18,1535.99,51,5,5,5,VIP
2132,2025-05-18,9,612.49,316,2,4,4,At-risk
2133,2024-06-27,3,130.68,641,1,1,1,Lost
2134,2024-06-07,4,81.49,661,1,2,1,Lost
2135,2026-02-28,5,403.63,30,5,3,3,Loyal
2136,2025-12-15,7,545.3,105,4,3,4,Loyal
2137,2025-01-26,2,92.88,428,1,1,1,Lost
2138,2025-08-07,8,428.17,235,2,4,3,At-risk
2139,2025-05-13,7,373.66,321,2,3,3,At-risk
2140,2025-05-25,7,335.93,309,2,3,3,At-risk
2141,2024-07-13,1,38.19,625,1,1,1,Lost
2142,2025-05-28,5,383.3,306,2,3,3,At-risk
2143,2025-09-01,4,145.89,210,3,2,2,Loyal
2144,2025-04-28,9,418.48,336,2,4,3,At-risk
2145,2025-04-24,2,127.25999999999999,340,2,1,1,Lost
2146,2024-07-14,2,53.99,624,1,1,1,Lost
2147,2026-03-19,10,507.0,11,5,4,4,VIP
2148,2025-01-30,4,82.21000000000001,424,1,2,1,Lost
2149,2025-03-22,4,134.24,373,2,2,1,Lost
2150,2025-09-07,18,1840.9,204,3,5,5,Loyal
2151,2025-07-25,9,635.6,248,2,4,4,At-risk
2152,2026-03-23,26,5385.84,7,5,5,5,VIP
2153,2025-03-12,8,256.97,383,2,4,2,At-risk
2154,2025-02-18,9,846.74,405,1,4,4,At-risk
2155,2025-09-05,3,108.9,206,3,1,1,Loyal
2156,2024-11-03,2,38.36,512,1,1,1,Lost
2157,2026-02-14,15,1421.17,44,5,5,5,VIP
2158,2026-01-12,15,1939.51,77,4,5,5,VIP
2159,2026-02-08,6,496.77,50,5,3,3,Loyal
2160,2026-02-19,31,3397.04,39,5,5,5,VIP
2161,2026-01-21,4,168.62,68,4,2,2,Loyal
2162,2026-03-14,20,1371.3,16,5,5,5,VIP
2163,2025-11-22,7,465.43,128,3,3,3,Loyal
2164,2025-09-27,3,291.45,184,3,1,3,Loyal
2165,2024-08-25,2,71.28,582,1,1,1,Lost
2166,2025-12-25,12,771.17,95,4,4,4,VIP
2167,2024-08-03,3,97.31,604,1,1,1,Lost
2168,2026-01-23,5,430.63,66,4,3,3,Loyal
2169,2025-07-08,3,122.11,265,2,1,1,Lost
2170,2025-12-29,2,54.46,91,4,1,1,Loyal
2171,2025-07-02,2,121.34,271,2,1,1,Lost
2172,2026-03-20,16,1247.62,10,5,5,5,VIP
2173,2025-11-24,6,390.26,126,3,3,3,Loyal
2174,2026-03-05,20,2248.98,25,5,5,5,VIP
2175,2026-01-27,4,227.72,62,4,2,2,Loyal
2176,2025-08-28,7,177.52,214,3,3,2,Loyal
2177,2026-01-19,7,598.3199999999999,70,4,3,4,Loyal
2178,2025-06-09,7,469.59000000000003,294,2,3,3,At-risk
2179,2026-03-19,15,1222.07,11,5,5,5,VIP
2180,2024-07-11,2,95.37,627,1,1,1,Lost
2181,2025-03-03,5,320.02,392,2,3,3,At-risk
2182,2024-07-24,1,15.29,614,1,1,1,Lost
2183,2025-02-05,7,598.38,418,1,3,4,At-risk
2184,2026-02-13,17,2394.63,45,5,5,5,VIP
2185,2024-12-30,3,88.39,455,1,1,1,Lost
2186,2026-02-16,13,850.76,42,5,4,4,VIP
2187,2025-09-10,11,618.91,201,3,4,4,Loyal
2188,2025-12-31,3,220.29,89,4,1,2,Loyal
2189,2025-12-05,8,637.64,115,4,4,4,VIP
2190,2025-01-22,2,95.53999999999999,432,1,1,1,Lost
2191,2026-01-29,9,420.26,60,4,4,3,Loyal
2192,2025-11-21,4,269.81,129,3,2,3,Loyal
2193,2025-02-03,7,229.46,420,1,3,2,At-risk
2194,2026-03-14,37,7153.38,16,5,5,5,VIP
2195,2025-03-22,3,82.0,373,2,1,1,Lost
2196,2025-06-06,5,334.11,297,2,3,3,At-risk
2197,2026-03-20,19,1632.44,10,5,5,5,VIP
2198,2025-12-24,5,316.05,96,4,3,3,Loyal
2199,2026-03-06,12,875.3,24,5,4,4,VIP
2200,2025-02-18,8,309.06,405,1,4,3,At-risk
2201,2026-01-13,10,512.16,76,4,4,4,VIP
2202,2024-06-27,1,32.21,641,1,1,1,Lost
2203,2024-10-23,4,126.12,523,1,2,1,Lost
2204,2026-02-19,13,787.1,39,5,4,4,VIP
2205,2026-03-05,6,268.08,25,5,3,2,Loyal
2206,2025-08-04,2,106.08,238,2,1,1,Lost
2207,2025-06-13,10,559.36,290,2,4,4,At-risk
2208,2025-09-09,2,148.34,202,3,1,2,Loyal
2209,2025-12-09,8,803.35,111,4,4,4,VIP
2210,2025-10-04,12,1201.51,177,3,4,5,Loyal
2211,2025-03-01,2,49.629999999999995,394,2,1,1,Lost
2212,2025-09-23,6,420.73,188,3,3,3,Loyal
2213,2025-02-06,3,94.8,417,1,1,1,Lost
2214,2025-12-06,7,252.67,114,4,3,2,Loyal
2215,2025-02-20,4,168.26999999999998,403,1,2,2,Lost
2216,2026-03-10,20,2456.87,20,5,5,5,VIP
2217,2026-02-15,18,2129.71,43,5,5,5,VIP
2218,2025-01-13,4,100.55,441,1,2,1,Lost
2219,2024-05-19,2,54.08,680,1,1,1,Lost
2220,2025-08-03,4,208.28,239,2,2,2,Lost
2221,2025-09-06,2,151.29000000000002,205,3,1,2,Loyal
2222,2025-09-11,5,254.51,200,3,3,2,Loyal
2223,2025-11-08,2,53.06,142,3,1,1,Loyal
2224,2026-01-06,15,922.71,83,4,5,4,VIP
2225,2024-10-15,1,29.13,531,1,1,1,Lost
2226,2026-01-10,20,2442.0,79,4,5,5,VIP
2227,2025-10-15,9,741.43,166,3,4,4,Loyal
2228,2026-03-15,33,3616.21,15,5,5,5,VIP
2229,2026-03-10,26,3196.39,20,5,5,5,VIP
2230,2025-07-23,10,787.1,250,2,4,4,At-risk
2231,2025-12-30,3,254.67000000000002,90,4,1,2,Loyal
2232,2025-01-12,3,184.68,442,1,1,2,Lost
2233,2026-03-23,14,1268.43,7,5,4,5,VIP
2234,2024-05-01,4,194.82999999999998,698,1,2,2,Lost
2235,2025-06-13,11,1070.67,290,2,4,4,At-risk
2236,2024-09-21,2,31.93,555,1,1,1,Lost
2237,2026-01-18,18,2134.85,71,4,5,5,VIP
2238,2025-09-06,4,377.73,205,3,2,3,Loyal
2239,2025-08-11,6,427.69,231,2,3,3,At-risk
2240,2026-01-08,3,211.23000000000002,81,4,1,2,Loyal
2241,2026-01-03,15,1715.11,86,4,5,5,VIP
2242,2026-03-11,28,2495.72,19,5,5,5,VIP
2243,2026-01-10,4,125.29,79,4,2,1,Loyal
2244,2026-02-09,11,1190.56,49,5,4,5,VIP
2245,2025-07-11,6,208.87,262,2,3,2,At-risk
2246,2026-02-18,13,1639.68,40,5,4,5,VIP
2247,2026-03-13,15,1835.1399999999999,17,5,5,5,VIP
2248,2025-10-11,6,226.57,170,3,3,2,Loyal
2249,2025-11-11,7,282.83,139,3,3,3,Loyal
